"Return","Risk","SharpeRatio","Midcap_Wt","Adani_Wt","US_Nasdaq_Wt","Gold_Wt","Nestle_Wt","HDFC_Wt","LT_Wt"
0.499931751013194,0.725726931105251,0.606194605928702,4.1,18.8,11.1,19.5,23.9,12.5,10.1
0.262799774416411,0.178154099140391,1.13833908618964,23.1,21.9,18.3,0.6,16.5,15.3,4.2
0.388700319467706,0.468075175840866,0.702238307932519,17.9,13.4,13.3,12.2,12.4,15.5,15.3
0.263695225873948,0.169768845140061,1.19983867302565,28.7,16.1,29.2,1.3,5.6,11.5,7.7
0.356418527654806,0.353149578905195,0.839356876974732,20.3,20.1,17.7,8.4,3.2,23,7.4
0.307023236072038,0.207906723016038,1.18814453178112,21.2,22.8,22.6,2,4.6,2.9,23.9
0.433314910616418,0.524652882491661,0.711546477822605,9.8,21.1,12.4,13.6,15.6,13.4,14.2
0.610701299838302,1.17038477224258,0.470530130687792,19.1,1.2,3.9,32.4,2.4,21.6,19.4
0.269078873223898,0.219448083506382,0.952748686081909,20.2,13.2,2.7,4.2,31.6,17.3,10.8
0.42916061602696,0.463106457847395,0.797139857955959,0.1,26.3,12.3,11.4,24,3.4,22.5
0.27589678994326,0.205684805473643,1.04964870616524,3.1,23.8,23.6,1.4,34.2,9.8,4.1
0.273973241605743,0.239378798234377,0.893868810370754,14.5,15.5,2,4.4,17.9,27.7,18
0.472168884820401,0.629289313108499,0.654975185871839,18.2,19.9,9.1,16.9,26,8.4,1.6
0.543191211506638,0.894367767915742,0.540260090804345,0.9,13.6,18.4,24.4,14.4,19.8,8.5
0.413891158398948,0.514641413813954,0.687646094736717,6.3,17.7,8.2,13.3,15.2,17,22.2
0.462279306057812,0.58199459951842,0.691207970642139,4.7,22.5,13,15.2,16.3,10.7,17.6
0.487947511233373,0.74032613046659,0.578052690053854,5.7,13.7,21.4,20,7.5,21.3,10.5
0.21256064514147,0.180047201325801,0.847336942857596,7.3,8.3,17,1.7,23.1,27.3,15.3
0.499433222535515,0.867650150028924,0.506463604623207,16.2,5.3,8.1,23.8,14.7,26.1,5.7
0.561955553949307,0.816979532693619,0.614404074841797,21.3,20.7,3.9,22.2,11.3,1.6,19
0.300247556847928,0.250105734623209,0.960583959459657,17.7,9.8,28.9,5.5,20.8,3.2,14
0.553158217312145,0.852876503323779,0.578229339640897,20.2,15.9,15.6,23.3,8.8,9.1,7.2
0.478229308455602,0.759773640274084,0.550465673308603,17.7,7.3,10.6,20.7,5.2,20.2,18.3
0.422464105339833,0.535980924137903,0.676263070225563,6.4,14,24.6,14.1,10.7,10.8,19.6
0.390850134887832,0.496851498731694,0.665893402218548,1.2,13.6,16.5,12.8,14,19.9,21.9
0.516494773479421,0.903476033002446,0.505264950927796,6.1,4.4,22.9,24.8,9.9,23.1,8.7
0.365146769854346,0.414129985909833,0.736838143183344,4.2,18.2,12.6,10.2,20.4,22.5,11.8
0.507217920656729,0.906084909522286,0.493571756859426,14.2,0,10.8,25,10.2,19.9,20
0.439589639662645,0.722817531713188,0.525152784773993,13.7,2,19.4,19.7,0.7,28.3,16.2
0.615556080998028,0.875182801457697,0.634788617958099,4.4,30.8,32.3,23.5,3.4,3.8,1.8
0.545514637375651,0.910633204669411,0.533161579092548,5.4,11.7,11.3,24.9,4.6,22.1,19.9
0.457871919914534,0.478756705532286,0.831052422487068,24,32.5,3.8,11.9,10.8,8.1,8.9
0.442551344347746,0.565656165876048,0.676296604590666,16.6,18.5,9.3,15,12.1,14.8,13.7
0.535858593324093,0.840133174386981,0.566408526447383,19.5,12.7,7.7,23,20.5,5.6,11.1
0.296118423447058,0.222835254960229,1.05960981573226,17.9,22.2,15.9,3,4.1,19.7,17.4
0.2877858166818,0.219879133909899,1.03595922282985,22,23.7,5.9,2.4,0.4,25.4,20.2
0.534587565117347,0.80652528043086,0.588434828557157,3.3,18.6,18.7,21.9,16.4,12.2,8.9
0.5286375606688,0.847594831199514,0.552902806174013,18.5,10.1,1.6,23.2,6.3,12.4,27.9
0.496727890409739,0.733353492759564,0.595521661411006,7,14.1,14.8,19.8,13,11,20.3
0.420718006357239,0.590351094343843,0.611022846935122,13.5,8.9,12.1,15.9,17.6,13.9,18.2
0.504691675090007,0.797694642612992,0.557471056384858,27.3,8.4,14.5,21.9,6,14,7.9
0.445069451992687,0.680237098826759,0.566081227643768,15.5,6.4,17.4,18.5,15.3,16.7,10.2
0.343353567873402,0.28245862169196,1.0031684151685,3.6,30.7,9,4.1,8.3,14.4,29.8
0.485288783160422,0.70971153686669,0.599241749736847,7.4,17.4,11.6,19.1,22.3,16.8,5.4
0.378244323233926,0.573970924638343,0.554460704493787,24.9,0.4,13.6,15.6,12.8,24.1,8.7
0.48553390430002,0.690617403840226,0.616164466655212,4.8,20.2,15.8,18.4,5.7,24.2,10.9
0.489083740009367,0.777033963424501,0.552207188110972,14.2,10,7.7,21.2,4.5,23.4,19
0.436491943709809,0.613754057416164,0.613424773588949,10.5,11.2,12.1,16.5,18.5,13.6,17.5
0.48613481265354,0.781775610496465,0.545085836564949,24.3,6.4,20.6,21.4,5.8,19,2.5
0.384163621958783,0.549464780853111,0.589962511255916,23.4,4.3,7.2,14.8,17.9,19.4,13.1
0.29730247639665,0.284689564953254,0.83354820692362,7.5,7.3,25.5,6.5,24.9,7.5,20.7
0.476435165023498,0.742169226180104,0.561105406063335,18.7,4.4,13,20.3,16.1,4.9,22.6
0.264488621599184,0.190542203587735,1.07319332803364,22.5,15.1,20.3,2.7,11,20.1,8.2
0.355115126706204,0.267136904905523,1.10473364513441,15.5,27.8,23,4.7,11.5,2.4,15.2
0.357014959715651,0.501897565838123,0.59178402114715,24.6,7.4,4.3,13.3,15,34.7,0.6
0.238020538331166,0.224790919267779,0.791938299425262,11,2.5,17.1,4.3,16.7,22.2,26.2
0.428439076798293,0.568216208003479,0.648413529231882,8,19.7,2.1,14.8,6.2,29.5,19.8
0.383817048000025,0.396747529859855,0.816179115505543,0.6,20.3,19.2,9.5,24.7,4.6,21.1
0.454993365273258,0.46990591484884,0.840579683701831,6.8,32.9,20.2,11.4,22.6,2,4
0.303963010840339,0.346098368962721,0.704895003034864,19.9,5.7,1.3,8.5,12.8,23.5,28.2
0.394904204750778,0.391789887077242,0.854805638933581,21.2,23.3,6.5,9.5,11,9.2,19.3
0.436371409577991,0.444630871671007,0.846480605729233,4.4,35.6,1.6,10.4,29.1,9.4,9.5
0.491406860175571,0.810145845800167,0.532505180902925,17,8.7,8.6,22.2,19.5,22.1,1.9
0.658729006388473,1.06170884708358,0.563929563206645,1.5,24.3,12,29,9.3,6.3,17.6
0.423482169961718,0.532772811764296,0.682246094274281,2.3,20.7,20.2,13.7,7.2,24.9,11.1
0.21260488291259,0.156971686732747,0.972180946060724,21.5,11.3,18.8,0.2,15.3,23.4,9.4
0.394732357245671,0.479987506419354,0.697377229134009,0.9,16.7,21.1,12.2,9.2,20.8,19.2
0.433206674167407,0.600810758329912,0.621171756652324,7.8,10.9,14.8,16,11.6,13.9,25
0.338266293680844,0.474546228227862,0.586383954035411,26.5,1.8,4.7,12.6,9.4,29.9,15
0.480306972288941,0.622069697967588,0.675658971433841,12.2,21.6,11.1,16.5,19,6.3,13.2
0.4198410012972,0.674645897557199,0.533377587561319,15.7,1.6,20.5,18.3,7.7,26.1,10.2
0.385255669367978,0.432323634475003,0.752343021363973,6.9,18.2,17.8,10.9,22.3,13,10.9
0.500833143122036,0.875822175227804,0.503336357071998,10.4,4.4,8.8,24.1,23.4,21,7.9
0.509705745776275,0.76046395507092,0.59135708244625,23.4,13.5,22.9,20.7,7,11.4,1
0.482944335833518,0.692032132600273,0.611162857777034,12.8,20.6,9.7,18.5,13.2,25.1,0.2
0.372043076588217,0.433797597844733,0.719328733350675,6.7,11.9,29.7,11.1,20,10.6,9.9
0.510795955279225,0.717884718971339,0.627950342675037,4.7,20.9,19.6,19.2,9.4,13.1,13
0.448924163656757,0.683965209545718,0.568631500884491,14,12.2,2.3,18.4,0.7,33.5,18.9
0.432593089978187,0.664485577697748,0.560724118752307,24.3,5.7,2.9,18.1,20.8,17.6,10.5
0.593776430500873,0.986085758445029,0.541308325294741,15,14.7,8.6,27.1,20.7,7.6,6.2
0.62383144597458,0.916209731827544,0.615395609092601,11.2,27.4,6.8,24.8,2.5,1.4,25.9
0.555704938074848,0.711351628537494,0.696849375454436,19.4,37.4,3.4,18.6,2.2,17.3,1.7
0.335915810115747,0.31291258847857,0.881766411052023,9.8,18.5,6.1,7.1,33.1,7.8,17.6
0.416102564499975,0.622264639134791,0.5722686813686,12.9,4.8,13.4,16.8,7.3,20.7,24.2
0.402166701053778,0.575787963705042,0.594258169017683,12.6,5.2,19.9,15.5,16.1,15.9,14.7
0.514678234351405,0.72644516399512,0.625894777591856,15.7,16.8,15.2,19.6,6.9,4.6,21
0.414687341330058,0.480394294380088,0.738325466141838,2.4,23.7,19.7,12.1,19.4,17.7,5.1
0.581318998880248,1.00692584144614,0.517733260407275,6.3,10.5,2.7,27.7,13.6,15.2,24.1
0.510536907142962,0.756666491353511,0.595423363253538,26.7,10.6,15.4,20.7,11,0.7,14.8
0.252207545958157,0.204755742266222,0.938716266663968,7.3,20.8,15,1.3,14.5,28.7,12.4
0.497029692921649,0.642657049015065,0.680035632677553,22.3,22.1,2.9,17.2,20.6,0.4,14.6
0.421842892795489,0.598246304646413,0.604839327857366,26.4,9.6,12.6,16.1,7.2,22.4,5.7
0.270363082028897,0.268401746139404,0.783761972694609,13.7,5.9,18.9,5.7,2.2,26.3,27.4
0.488397526908489,0.734241427825215,0.583455946060386,14.7,12,11,20,13.5,12.9,15.9
0.357334875456305,0.308631179987449,0.963398693121015,21.8,19.5,25.6,7.1,15.1,2.8,8
0.605573485234911,1.0289773162963,0.53020943862849,10.1,13.1,12.4,28.3,21.2,6.7,8.2
0.346846101358285,0.336833752011793,0.851595481881052,13.4,20.3,13.2,7.9,19.5,18.4,7.4
0.535394851287103,0.983294410724577,0.483471528061256,1.9,2.2,6.2,27.1,21.1,20,21.7
0.447630536680165,0.561165551177888,0.690759680216519,20.4,19.2,6.1,14.9,18.4,8.7,12.4
0.280582367409313,0.214308605187106,1.02927442981923,31.4,7.9,14.8,4.6,23.7,2,15.7
0.407221998887174,0.46040258410205,0.75417039538208,0.1,20.9,19.4,11.5,14.6,12,21.5
0.268161197363173,0.197168237889383,1.05575421067544,17.9,21.6,23.7,0.7,1.4,18.3,16.4
0.33185790201135,0.366514077240444,0.74173931887752,19.6,5.5,24.2,9.2,5.5,12.6,23.4
0.349045513403555,0.41788523197727,0.691686356169862,27.3,7.8,4.8,11,33.5,9.3,6.3
0.320941694165895,0.2652221926193,0.983860707842238,5.6,24.8,8.2,4.6,23.5,14.6,18.8
0.41425432083986,0.515094003781362,0.687746932092471,17.8,14.2,10.8,13.6,13.5,11.1,19
0.312020392158443,0.217949873167175,1.15632272914944,25.2,24.1,3.4,3.4,28.2,4.9,10.8
0.572823108638583,1.10225352093707,0.465249689747068,1.8,1.9,6.1,30.4,7,30.4,22.4
0.453667247929144,0.702932197673593,0.560035874344659,3.9,7.8,20.7,19.1,22.7,16.2,9.7
0.456762951497769,0.620146874978137,0.639788681530899,14.2,18.2,16.8,16.5,11.7,19.7,2.9
0.614416953792335,0.932609351110621,0.594479299539613,30.1,24,0.7,25.5,2.5,6.4,10.9
0.354886711397611,0.508081145697115,0.580392942928458,2.4,2.5,23.2,13.4,22.4,22.1,14
0.477261542172063,0.712246798352634,0.58583842445786,13.4,12.9,9.8,19.2,0.5,22,22.3
0.585812061000545,0.897311192318991,0.585986294945957,2.6,25.2,4.8,24.3,13.6,15.2,14.2
0.313947143494322,0.236231374902263,1.07499329248449,14.4,25.6,0,3.4,24.4,9.1,23.2
0.28413206306371,0.298735334658759,0.750269677069613,24.7,2.2,16.8,7.4,14.6,17.5,16.9
0.505365824472954,0.827323662593691,0.538321148795279,18.5,7.1,1.2,22.6,6.6,17.2,26.7
0.416892278390996,0.645480891623806,0.55290913026593,6.9,5.3,15,17.4,15.4,24.6,15.3
0.44952431831952,0.747478243219966,0.521117934672637,4.1,1.3,22.9,20.4,22,16.7,12.6
0.376589863967674,0.460113226971764,0.688069469446273,19.1,10.5,17.2,12,2.9,19.4,18.9
0.269382412946619,0.295781015142452,0.707896728415034,8,4.1,9.6,6.8,22.3,24.7,24.6
0.552606084063794,0.912859371516822,0.539629760545999,9,15.6,5,25,19.1,20.8,5.5
0.30953157000379,0.227197802765301,1.09830098252121,18.4,33.6,22.5,0.2,3.3,11.1,10.9
0.254734310371662,0.179945544960521,1.08218467100358,31.2,10.1,7.4,3.1,29.2,10.3,8.7
0.408616191913242,0.652903782854016,0.533947269212238,10.4,1.6,18.2,17.7,9,27.3,15.8
0.541148613712592,0.819590752089366,0.587059593444668,21.5,13.3,20.1,22.4,1.2,5.8,15.8
0.367159807011675,0.424056567372882,0.7243368707024,12,12.6,17.2,10.7,6.2,17.9,23.5
0.568373170597861,0.973584104827284,0.522166670631961,2.3,8.6,25.9,26.8,16.1,10.7,9.7
0.612715955712877,1.1276495175387,0.490148709431703,24.2,2.3,17,31.3,18.6,4.3,2.4
0.47621236395777,0.664005426953987,0.626820726250799,12,18.7,1.1,17.8,13.1,17,20.3
0.243551428066136,0.238515813960631,0.769556638690769,5,2.3,15.6,4.7,24.6,17.5,30.4
0.356465383504405,0.368043853885231,0.805516463255092,14.9,16.8,15.7,9,17,15.1,11.4
0.548281236638732,0.866676659493302,0.563394930843301,13.7,17.5,8.2,23.7,14.3,17.7,4.9
0.411610187735069,0.599587767104462,0.586419882168493,22,7.4,0.3,16.2,16.2,20.5,17.4
0.589500414203926,0.947079819504894,0.55908742146014,4.8,21.5,6.5,25.9,29.1,11.7,0.4
0.396133990201564,0.46160084526539,0.728191886235194,13.5,17,11.8,11.8,9,16.4,20.5
0.298287258804934,0.35139368759855,0.678120487688343,21.5,3.2,6,9,25.2,20.2,14.9
0.364625662549309,0.307018124266086,0.992207425139815,16.4,29.9,1.7,6.1,14.7,12.9,18.3
0.432822018259052,0.487865176914598,0.764190673777718,2.7,25.3,16.1,12.2,11,12,20.8
0.502536703371457,0.739306633413291,0.598583433951239,16.9,15.6,0.2,20.1,15.3,11,21
0.269104276483718,0.200888509548341,1.04089714714818,14.6,20.4,26.5,0.2,1.5,9.7,27.1
0.509466936816072,0.632879443719201,0.710193609978417,26.5,25.2,0.7,16.8,6.9,0.3,23.6
0.366782396032519,0.482721626294385,0.635526521543143,31.9,4.1,9.8,12.9,4.2,18.8,18.3
0.569234801983279,0.946865830646239,0.537810939524268,15.2,9.3,24.9,26.1,16.4,4.4,3.8
0.376822788620277,0.454142930135663,0.697627921953194,12.3,15.4,2.7,11.5,8.7,24.4,25
0.65964244161504,1.19581257097342,0.501451863084963,23.7,6.6,25.9,33.1,5.7,4,1
0.558310680410051,1.01323749786172,0.491800472704237,27,4.9,6.5,28,4.4,26.1,3.2
0.286565306371785,0.204108424927446,1.11002427485451,14.9,25.2,21.6,1.5,13.7,15.4,7.7
0.465802066707218,0.774743802193047,0.52378872287655,12.7,0.8,19.2,21.2,0.8,19.8,25.7
0.270728313832802,0.187480462454148,1.12400146166878,35,7.3,18.5,3.5,16.5,0.8,18.4
0.428400398782836,0.45040170226963,0.81793740327006,17.1,23.2,13.2,11.3,13.5,0.4,21.2
0.452479158954845,0.605585126397391,0.648099072858167,22,13.6,2.3,16.3,17.1,5.3,23.4
0.456998975960392,0.495635904613579,0.800989137923555,2,30.8,20.7,12.1,9.2,8.3,16.9
0.462421197766772,0.773879113950163,0.520005244375528,14.7,3.6,10.9,21.2,24.2,19.5,5.9
0.537698431011832,0.897097141786088,0.532493538058489,17.4,10,5.4,24.7,27.9,10.8,3.8
0.471770089504457,0.799690062100828,0.514912100348872,3.9,0.7,25.3,21.8,1.8,21.5,25
0.383991699953234,0.407118796667759,0.795816117077091,4.8,18.8,22.3,9.9,11.5,10.4,22.3
0.570082023113416,0.867341199366588,0.58809845939052,17.3,20.5,12.9,23.6,7.1,11.7,6.8
0.444855555041403,0.540304450574121,0.712293882888546,16.7,21,14.2,14.2,16.9,9.4,7.6
0.539857164943798,0.717315814007638,0.66896219987517,18.8,23.5,23.3,19.2,1.4,0.9,12.9
0.422072958191594,0.540921478223048,0.669363249137417,29.3,15.7,8.8,14.4,13.9,17.3,0.5
0.30381454065372,0.243047771463503,1.0031548085613,24.7,17.3,24.4,4.8,5.3,19.6,3.9
0.569434746671855,0.829509761341823,0.614139544117948,17.9,20.6,8.8,22.5,4.3,2.1,23.7
0.38235775607008,0.348703036354757,0.924447803609388,6.5,29.6,9.9,7.3,9.2,13.5,23.9
0.405468274954399,0.494470660112366,0.698662838510767,7.6,21.5,4.8,12.6,11.3,27.3,15
0.565337651300031,0.880981859146969,0.573607329201235,8.1,20.8,3.9,24,22.5,12.5,8.3
0.409881901539936,0.511589209164919,0.683911809068565,7,14.9,9.1,13.4,23.6,9.4,22.7
0.473088108509947,0.772913848453677,0.534455566213994,7.2,6.7,19,21.1,18.3,21,6.7
0.374320155251507,0.49577790061856,0.633993880847339,12.9,7,18.9,13.2,20,16.7,11.4
0.562554315302444,0.987440812277032,0.508946267010736,9.8,9,8.1,27.1,5.7,24.2,16.1
0.449892306833942,0.558569390994894,0.698019463865513,4.2,19.2,18.3,14.6,21.9,3.4,18.4
0.49730073055641,0.769367571959523,0.568389865253401,6.9,10.4,19.2,21,31.8,4.3,6.3
0.444163628757065,0.663916222872176,0.578632688165277,3.7,11.2,13,17.9,17.9,21.9,14.5
0.366228017834792,0.384037867690804,0.79739016278817,14.1,20.3,21.1,9.2,3.9,24.8,6.6
0.198316744946898,0.172365381317507,0.802462442804049,13.2,4,5.3,1.5,25.9,24,26.1
0.336477078913252,0.348478499767738,0.7933834629612,18.4,11,19.1,8.5,4,16,23.1
0.534067191315227,0.797809912109465,0.594210706234221,18.6,17.9,12,21.7,21.6,7.1,1
0.490196636067162,0.708874255252955,0.606872986117474,19,14.9,9,19.3,24.3,6.6,6.8
